docid;rank_score;fqcategory;mes:key;title;mes:key;mes:group
18724;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/shelby-pitts;Shelby Pitts: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/shelby-pitts;
17705;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/sherri-jones;Sherri Jones: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/sherri-jones;
18701;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/siobhan-rothwell;Siobhan Rothwell: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/siobhan-rothwell;
18349;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/stella-macheso;Stella Macheso: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/stella-macheso;
17582;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/stephanie-byrd;Stephanie Byrd: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/stephanie-byrd;
18851;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/sue-pugh;Sue Pugh: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/sue-pugh;
18225;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/sue-verrillo;Sue Verrillo: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/sue-verrillo;
18220;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/susan-giscombe;Susan Giscombe: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/susan-giscombe;
17723;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/suzanne-cowperthwaite;Suzanne Cowperthwaite: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/suzanne-cowperthwaite;
18360;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/suzanne-dutton;Suzanne  Dutton: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/suzanne-dutton;
17974;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/timian-godfrey;Timian Godfrey: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/timian-godfrey;
16532;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/tokunbor-lawal;Tokunbor Lawal: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/tokunbor-lawal;
17532;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/vanessa-battista;Vanessa Battista: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/vanessa-battista;
18793;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/whitney-michelle-sharpe;Whitney Sharpe: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/whitney-michelle-sharpe;
17955;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles/yovan-gonzalez;Yovan Gonzalez: Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles/yovan-gonzalez;
17757;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=A&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=A&lastname_modifier=STARTSWITH;
17736;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=B&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=B&lastname_modifier=STARTSWITH;
18517;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=C&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=C&lastname_modifier=STARTSWITH;
17478;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=D&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=D&lastname_modifier=STARTSWITH;
17845;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=E&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=E&lastname_modifier=STARTSWITH;
18411;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=F&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=F&lastname_modifier=STARTSWITH;
17630;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=G&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=G&lastname_modifier=STARTSWITH;
16964;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=H&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=H&lastname_modifier=STARTSWITH;
17870;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=I&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=I&lastname_modifier=STARTSWITH;
18184;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=J&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=J&lastname_modifier=STARTSWITH;
17926;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=K&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=K&lastname_modifier=STARTSWITH;
18382;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=L&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=L&lastname_modifier=STARTSWITH;
18103;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=M&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=M&lastname_modifier=STARTSWITH;
17128;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=N&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=N&lastname_modifier=STARTSWITH;
18164;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=O&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=O&lastname_modifier=STARTSWITH;
18304;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=P&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=P&lastname_modifier=STARTSWITH;
17816;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=Q&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=Q&lastname_modifier=STARTSWITH;
17941;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=R&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=R&lastname_modifier=STARTSWITH;
17866;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=S&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=S&lastname_modifier=STARTSWITH;
16984;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=T&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=T&lastname_modifier=STARTSWITH;
17814;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=U&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=U&lastname_modifier=STARTSWITH;
18280;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=V&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=V&lastname_modifier=STARTSWITH;
17956;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=W&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=W&lastname_modifier=STARTSWITH;
17274;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=X&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=X&lastname_modifier=STARTSWITH;
18226;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=Y&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=Y&lastname_modifier=STARTSWITH;
17799;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=Z&lastname_modifier=STARTSWITH;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?lastname=Z&lastname_modifier=STARTSWITH;
18548;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?p=1&CLEARPAGECACHE=false;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?p=1&CLEARPAGECACHE=false;
17068;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/doctoral/profiles?p=2&CLEARPAGECACHE=false;Doctoral Nursing Students;https://nursing.jhu.edu/academics/programs/doctoral/profiles?p=2&CLEARPAGECACHE=false;
14776;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/masters/forms.html;Student Academic/Administrative Forms | Johns Hopkins University School of Nursing;https://nursing.jhu.edu/academics/programs/masters/forms.html;
14733;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/masters/health-systems/index.html;MSN: Health Systems Management Track (onsite & online);https://nursing.jhu.edu/academics/programs/masters/health-systems/index.html;
15778;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/masters/index.html;Master of Science in Nursing (MSN) | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/masters/index.html;
16870;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/masters/msn-mph/index.html;MSN/MPH Public Health Nursing | Master's in Nursing | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/masters/msn-mph/index.html;
18571;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/masters/nurse-practitioner/pediatric/index.html;Pediatric Primary Care Nurse Practitioner | Master's in Nursing | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/masters/nurse-practitioner/pediatric/index.html;
14932;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/masters/public-health/index.html;MSN Public Health Nursing | Master's in Nursing | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/masters/public-health/index.html;
16180;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/masters/public-health/public-health-nursing-videos.html;Public Health Nursing Videos;https://nursing.jhu.edu/academics/programs/masters/public-health/public-health-nursing-videos.html;
14958;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/mba/dnp-mba/index.html;Doctor of Nursing Practice (DNP) / MBA | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/mba/dnp-mba/index.html;
15053;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/mba/msn-mba/index.html;MSN Health Systems Management / MBA | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/mba/msn-mba/index.html;
18246;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/online/index.html;Online Nursing Options | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/online/index.html;
15466;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/post-degree/disclosure/nurse-educator/13.1399-Gedt.html;GEDT_Output;https://nursing.jhu.edu/academics/programs/post-degree/disclosure/nurse-educator/13.1399-Gedt.html;
17199;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/post-degree/disclosure/nurse-practitioner/pediatric-acute-np-2018/51.3801-Gedt.html;GEDT_Output;https://nursing.jhu.edu/academics/programs/post-degree/disclosure/nurse-practitioner/pediatric-acute-np-2018/51.3801-Gedt.html;
15760;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/post-degree/disclosure/psychiatric/psychiatric-2018/51.3810-Gedt.html;GEDT_Output;https://nursing.jhu.edu/academics/programs/post-degree/disclosure/psychiatric/psychiatric-2018/51.3810-Gedt.html;
15492;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/post-degree/hiv/index.html;HIV Primary Care Certificate | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/post-degree/hiv/index.html;
15327;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/post-degree/index.html;Post-Degree Options in Nursing | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/post-degree/index.html;
15979;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/post-degree/nurse-educator/index.html;Post-Master's Nurse Educator Certificate | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/post-degree/nurse-educator/index.html;
17441;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/post-degree/pediatric-acute-nurse-practitioner/index.html;Post-Master's Pediatric Acute Care Nurse Practitioner Certificate | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/post-degree/pediatric-acute-nurse-practitioner/index.html;
15816;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/post-degree/psychiatric/index.html;Post-Master's Psychiatric Mental Health Nurse Practitioner Certificate | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/post-degree/psychiatric/index.html;
15610;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/pre-licensure/masters-entry/index.html;MSN: Entry into Nursing Practice | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/pre-licensure/masters-entry/index.html;
15596;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/prerequisites/faqs.html;FAQs | Prerequisites for Health Professions | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/prerequisites/faqs.html;
17325;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/prerequisites/index.html;Health Prerequisites | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/prerequisites/index.html;
16453;0;Web:jhuedu-nursing;https://nursing.jhu.edu/academics/programs/prerequisites/prerequisite-textbooks;Prerequisite Course Textbook Purchasing | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/academics/programs/prerequisites/prerequisite-textbooks;
14689;0;Web:jhuedu-nursing;https://nursing.jhu.edu/admissions/apply/deadlines.html;Application Deadlines | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/admissions/apply/deadlines.html;
17494;0;Web:jhuedu-nursing;https://nursing.jhu.edu/admissions/apply/index.html;How to Apply | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/admissions/apply/index.html;
5125;0;Web:jhuedu-nursing;https://nursing.jhu.edu/admissions/financial-aid/index.html;Financial Aid | Scholarships | Johns Hopkins Nursing School of Nursing;https://nursing.jhu.edu/admissions/financial-aid/index.html;
5040;0;Web:jhuedu-nursing;https://nursing.jhu.edu/admissions/international/index.html;International Nursing Students | School of Nursing at Johns Hopkins University;https://nursing.jhu.edu/admissions/international/index.html;
5081;0;Web:jhuedu-nursing;https://nursing.jhu.edu/admissions/tuition/index.html;Tuition | Fees | Johns Hopkins University School of Nursing;https://nursing.jhu.edu/admissions/tuition/index.html;
17636;0;Web:jhuedu-nursing;https://nursing.jhu.edu/faculty_research/faculty/departments/office-education-quality-innovation/contact-office-education-quality-innovation.html;Contact - Office of Educational Quality & Innovation;https://nursing.jhu.edu/faculty_research/faculty/departments/office-education-quality-innovation/contact-office-education-quality-innovation.html;
16520;0;Web:jhuedu-nursing;https://nursing.jhu.edu/faculty_research/faculty/departments/office-education-quality-innovation/education-research-scholarship.html;Education Research and Scholarship - Office Educational Quality & Innovation;https://nursing.jhu.edu/faculty_research/faculty/departments/office-education-quality-innovation/education-research-scholarship.html;
